#k:30.000000 m:0.010000 mu:-0.010000 Half-Life:1.735145 Freq:8.700000
Time Position Velocity Energy
3.523900 -0.982955 265.637703 367.309941
3.523800 -1.009490 265.353410 367.348210
3.523700 -1.035996 265.061145 367.386369
3.523600 -1.062472 264.760915 367.424415
3.523500 -1.088917 264.452729 367.462346
3.523400 -1.115331 264.136597 367.500159
3.523300 -1.141712 263.812527 367.537851
3.523200 -1.168060 263.480528 367.575419
3.523100 -1.194374 263.140612 367.612861
3.523000 -1.220654 262.792786 367.650174
3.522900 -1.246897 262.437062 367.687354
3.522800 -1.273105 262.073450 367.724400
3.522700 -1.299275 261.701960 367.761309
3.522600 -1.325407 261.322603 367.798078
3.522500 -1.351501 260.935391 367.834704
3.522400 -1.377555 260.540334 367.871185
3.522300 -1.403569 260.137444 367.907518
3.522200 -1.429541 259.726733 367.943700
3.522100 -1.455472 259.308214 367.979730
3.522000 -1.481360 258.881897 368.015603
3.521900 -1.507205 258.447796 368.051318
3.521800 -1.533006 258.005923 368.086873
3.521700 -1.558761 257.556292 368.122264
3.521600 -1.584471 257.098915 368.157489
3.521500 -1.610134 256.633806 368.192546
3.521400 -1.635751 256.160978 368.227432
3.521300 -1.661319 255.680446 368.262145
3.521200 -1.686838 255.192223 368.296683
3.521100 -1.712307 254.696325 368.331042
3.521000 -1.737727 254.192764 368.365221
3.520900 -1.763095 253.681557 368.399217
3.520800 -1.788411 253.162718 368.433028
3.520700 -1.813675 252.636263 368.466651
3.520600 -1.838885 252.102207 368.500085
3.520500 -1.864041 251.560565 368.533327
3.520400 -1.889142 251.011354 368.566375
3.520300 -1.914188 250.454590 368.599226
3.520200 -1.939177 249.890290 368.631879
3.520100 -1.964109 249.318469 368.664330
3.520000 -1.988982 248.739145 368.696579
3.519900 -2.013798 248.152335 368.728623
3.519800 -2.038554 247.558055 368.760460
3.519700 -2.063249 246.956325 368.792087
3.519600 -2.087884 246.347161 368.823503
3.519500 -2.112457 245.730581 368.854706
3.519400 -2.136968 245.106604 368.885693
3.519300 -2.161415 244.475248 368.916464
3.519200 -2.185799 243.836532 368.947014
3.519100 -2.210118 243.190474 368.977344
3.519000 -2.234372 242.537094 369.007451
3.518900 -2.258559 241.876411 369.037332
3.518800 -2.282680 241.208444 369.066987
3.518700 -2.306733 240.533214 369.096414
3.518600 -2.330718 239.850740 369.125610
3.518500 -2.354634 239.161042 369.154574
3.518400 -2.378481 238.464141 369.183303
3.518300 -2.402257 237.760057 369.211798
3.518200 -2.425962 237.048812 369.240055
3.518100 -2.449595 236.330426 369.268073
3.518000 -2.473155 235.604920 369.295851
3.517900 -2.496643 234.872317 369.323386
3.517800 -2.520056 234.132637 369.350678
3.517700 -2.543394 233.385903 369.377725
3.517600 -2.566658 232.632137 369.404525
3.517500 -2.589845 231.871360 369.431077
3.517400 -2.612955 231.103597 369.457379
3.517300 -2.635988 230.328869 369.483431
3.517200 -2.658943 229.547199 369.509229
3.517100 -2.681819 228.758611 369.534774
3.517000 -2.704615 227.963128 369.560064
3.516900 -2.727331 227.160773 369.585098
3.516800 -2.749966 226.351571 369.609874
3.516700 -2.772520 225.535545 369.634391
3.516600 -2.794991 224.712719 369.658648
3.516500 -2.817379 223.883119 369.682644
3.516400 -2.839684 223.046768 369.706377
3.516300 -2.861904 222.203691 369.729847
3.516200 -2.884040 221.353914 369.753052
3.516100 -2.906089 220.497462 369.775992
3.516000 -2.928053 219.634359 369.798665
3.515900 -2.949929 218.764633 369.821071
3.515800 -2.971718 217.888308 369.843208
3.515700 -2.993419 217.005410 369.865075
3.515600 -3.015030 216.115966 369.886673
3.515500 -3.036552 215.220003 369.907999
3.515400 -3.057984 214.317546 369.929053
3.515300 -3.079325 213.408623 369.949834
3.515200 -3.100574 212.493261 369.970342
3.515100 -3.121731 211.571487 369.990576
3.515000 -3.142796 210.643328 370.010534
3.514900 -3.163767 209.708811 370.030217
3.514800 -3.184643 208.767966 370.049624
3.514700 -3.205426 207.820819 370.068754
3.514600 -3.226112 206.867399 370.087607
3.514500 -3.246703 205.907734 370.106182
3.514400 -3.267197 204.941852 370.124478
3.514300 -3.287594 203.969784 370.142496
3.514200 -3.307893 202.991556 370.160235
3.514100 -3.328094 202.007199 370.177694
3.514000 -3.348196 201.016742 370.194873
3.513900 -3.368198 200.020214 370.211771
3.513800 -3.388100 199.017644 370.228390
3.513700 -3.407900 198.009064 370.244727
3.513600 -3.427600 196.994502 370.260783
3.513500 -3.447197 195.973989 370.276558
3.513400 -3.466692 194.947556 370.292052
3.513300 -3.486084 193.915232 370.307265
3.513200 -3.505371 192.877049 370.322195
3.513100 -3.524555 191.833037 370.336845
3.513000 -3.543633 190.783229 370.351212
3.512900 -3.562606 189.727654 370.365298
3.512800 -3.581472 188.666344 370.379102
3.512700 -3.600232 187.599331 370.392625
3.512600 -3.618885 186.526647 370.405867
3.512500 -3.637430 185.448323 370.418828
3.512400 -3.655866 184.364393 370.431507
3.512300 -3.674194 183.274887 370.443906
3.512200 -3.692412 182.179839 370.456024
3.512100 -3.710520 181.079282 370.467862
3.512000 -3.728517 179.973247 370.479420
3.511900 -3.746403 178.861768 370.490699
3.511800 -3.764178 177.744879 370.501698
3.511700 -3.781840 176.622611 370.512419
3.511600 -3.799389 175.495000 370.522861
3.511500 -3.816826 174.362078 370.533026
3.511400 -3.834148 173.223879 370.542914
3.511300 -3.851356 172.080437 370.552524
3.511200 -3.868449 170.931787 370.561859
3.511100 -3.885427 169.777962 370.570918
3.511000 -3.902289 168.618998 370.579703
3.510900 -3.919034 167.454927 370.588213
3.510800 -3.935663 166.285786 370.596450
3.510700 -3.952174 165.111609 370.604414
3.510600 -3.968567 163.932432 370.612106
3.510500 -3.984842 162.748288 370.619528
3.510400 -4.000998 161.559214 370.626679
3.510300 -4.017035 160.365245 370.633561
3.510200 -4.032951 159.166418 370.640175
3.510100 -4.048747 157.962766 370.646521
3.510000 -4.064423 156.754327 370.652601
3.509900 -4.079977 155.541137 370.658415
3.509800 -4.095409 154.323231 370.663965
3.509700 -4.110719 153.100646 370.669252
3.509600 -4.125907 151.873419 370.674277
3.509500 -4.140971 150.641586 370.679040
3.509400 -4.155911 149.405184 370.683544
3.509300 -4.170728 148.164250 370.687789
3.509200 -4.185420 146.918821 370.691777
3.509100 -4.199987 145.668934 370.695509
3.509000 -4.214428 144.414627 370.698986
3.508900 -4.228744 143.155936 370.702209
3.508800 -4.242933 141.892900 370.705180
3.508700 -4.256996 140.625556 370.707901
3.508600 -4.270931 139.353942 370.710372
3.508500 -4.284739 138.078096 370.712596
3.508400 -4.298419 136.798057 370.714573
3.508300 -4.311970 135.513862 370.716305
3.508200 -4.325392 134.225549 370.717794
3.508100 -4.338686 132.933158 370.719041
3.508000 -4.351849 131.636727 370.720048
3.507900 -4.364883 130.336294 370.720817
3.507800 -4.377786 129.031899 370.721348
3.507700 -4.390559 127.723580 370.721645
3.507600 -4.403200 126.411377 370.721708
3.507500 -4.415709 125.095328 370.721539
3.507400 -4.428087 123.775474 370.721141
3.507300 -4.440332 122.451853 370.720514
3.507200 -4.452445 121.124505 370.719661
3.507100 -4.464424 119.793470 370.718584
3.507000 -4.476270 118.458787 370.717284
3.506900 -4.487982 117.120497 370.715763
3.506800 -4.499560 115.778640 370.714024
3.506700 -4.511003 114.433255 370.712067
3.506600 -4.522311 113.084383 370.709897
3.506500 -4.533485 111.732064 370.707513
3.506400 -4.544522 110.376338 370.704919
3.506300 -4.555424 109.017247 370.702116
3.506200 -4.566189 107.654830 370.699106
3.506100 -4.576818 106.289129 370.695892
3.506000 -4.587310 104.920184 370.692476
3.505900 -4.597665 103.548037 370.688859
3.505800 -4.607882 102.172728 370.685045
3.505700 -4.617962 100.794298 370.681035
3.505600 -4.627903 99.412789 370.676831
3.505500 -4.637706 98.028242 370.672436
3.505400 -4.647370 96.640699 370.667853
3.505300 -4.656895 95.250200 370.663082
3.505200 -4.666281 93.856788 370.658128
3.505100 -4.675527 92.460504 370.652991
3.505000 -4.684633 91.061391 370.647675
3.504900 -4.693599 89.659489 370.642181
3.504800 -4.702424 88.254841 370.636513
3.504700 -4.711109 86.847489 370.630672
3.504600 -4.719653 85.437475 370.624662
3.504500 -4.728055 84.024841 370.618484
3.504400 -4.736316 82.609629 370.612141
3.504300 -4.744436 81.191882 370.605636
3.504200 -4.752413 79.771643 370.598971
3.504100 -4.760248 78.348953 370.592149
3.504000 -4.767940 76.923856 370.585172
3.503900 -4.775490 75.496394 370.578043
3.503800 -4.782896 74.066610 370.570765
3.503700 -4.790160 72.634546 370.563340
3.503600 -4.797280 71.200245 370.555770
3.503500 -4.804256 69.763751 370.548059
3.503400 -4.811089 68.325106 370.540209
3.503300 -4.817777 66.884354 370.532224
3.503200 -4.824321 65.441538 370.524104
3.503100 -4.830721 63.996700 370.515854
3.503000 -4.836976 62.549884 370.507476
3.502900 -4.843086 61.101134 370.498973
3.502800 -4.849051 59.650492 370.490348
3.502700 -4.854871 58.198003 370.481603
3.502600 -4.860545 56.743710 370.472741
3.502500 -4.866074 55.287656 370.463765
3.502400 -4.871457 53.829885 370.454678
3.502300 -4.876694 52.370440 370.445483
3.502200 -4.881785 50.909366 370.436183
3.502100 -4.886730 49.446706 370.426780
3.502000 -4.891528 47.982503 370.417278
3.501900 -4.896180 46.516803 370.407679
3.501800 -4.900685 45.049648 370.397986
3.501700 -4.905043 43.581083 370.388202
3.501600 -4.909254 42.111152 370.378331
3.501500 -4.913318 40.639898 370.368374
3.501400 -4.917234 39.167367 370.358336
3.501300 -4.921004 37.693601 370.348219
3.501200 -4.924626 36.218645 370.338025
3.501100 -4.928100 34.742544 370.327759
3.501000 -4.931426 33.265341 370.317422
3.500900 -4.934605 31.787081 370.307019
3.500800 -4.937636 30.307808 370.296551
3.500700 -4.940519 28.827567 370.286023
3.500600 -4.943253 27.346401 370.275437
3.500500 -4.945840 25.864356 370.264795
3.500400 -4.948278 24.381475 370.254102
3.500300 -4.950568 22.897804 370.243361
3.500200 -4.952709 21.413386 370.232573
3.500100 -4.954702 19.928267 370.221743
3.500000 -4.956546 18.442490 370.210873
3.499900 -4.958242 16.956100 370.199967
3.499800 -4.959789 15.469142 370.189027
3.499700 -4.961187 13.981661 370.178057
3.499600 -4.962436 12.493700 370.167060
3.499500 -4.963537 11.005305 370.156038
3.499400 -4.964488 9.516521 370.144996
3.499300 -4.965291 8.027391 370.133935
3.499200 -4.965945 6.537961 370.122860
3.499100 -4.966450 5.048275 370.111773
3.499000 -4.966806 3.558378 370.100677
3.498900 -4.967012 2.068315 370.089576
3.498800 -4.967070 0.578130 370.078472
3.498700 -4.966979 -0.912132 370.067369
3.498600 -4.966739 -2.402426 370.056270
3.498500 -4.966350 -3.892708 370.045178
3.498400 -4.965811 -5.382932 370.034095
3.498300 -4.965124 -6.873055 370.023026
3.498200 -4.964288 -8.363031 370.011973
3.498100 -4.963302 -9.852815 370.000940
3.498000 -4.962168 -11.342364 369.989929
3.497900 -4.960885 -12.831632 369.978943
3.497800 -4.959453 -14.320575 369.967986
3.497700 -4.957872 -15.809147 369.957061
3.497600 -4.956142 -17.297305 369.946170
3.497500 -4.954264 -18.785003 369.935317
3.497400 -4.952237 -20.272197 369.924506
3.497300 -4.950061 -21.758842 369.913738
3.497200 -4.947736 -23.244894 369.903018
3.497100 -4.945263 -24.730308 369.892348
3.497000 -4.942642 -26.215039 369.881731
3.496900 -4.939872 -27.699044 369.871170
3.496800 -4.936953 -29.182276 369.860669
3.496700 -4.933887 -30.664693 369.850230
3.496600 -4.930672 -32.146248 369.839857
3.496500 -4.927310 -33.626899 369.829552
3.496400 -4.923799 -35.106599 369.819319
3.496300 -4.920140 -36.585306 369.809160
3.496200 -4.916334 -38.062974 369.799078
3.496100 -4.912380 -39.539559 369.789077
3.496000 -4.908279 -41.015017 369.779160
3.495900 -4.904030 -42.489303 369.769329
3.495800 -4.899634 -43.962374 369.759588
3.495700 -4.895090 -45.434184 369.749939
3.495600 -4.890400 -46.904690 369.740385
3.495500 -4.885562 -48.373848 369.730930
3.495400 -4.880578 -49.841613 369.721576
3.495300 -4.875447 -51.307941 369.712325
3.495200 -4.870170 -52.772788 369.703182
3.495100 -4.864746 -54.236111 369.694149
3.495000 -4.859177 -55.697865 369.685229
3.494900 -4.853461 -57.158007 369.676424
3.494800 -4.847599 -58.616492 369.667738
3.494700 -4.841592 -60.073276 369.659172
3.494600 -4.835439 -61.528317 369.650731
3.494500 -4.829141 -62.981569 369.642417
3.494400 -4.822698 -64.432990 369.634233
3.494300 -4.816109 -65.882536 369.626181
3.494200 -4.809376 -67.330163 369.618265
3.494100 -4.802499 -68.775828 369.610486
3.494000 -4.795477 -70.219488 369.602848
3.493900 -4.788311 -71.661098 369.595353
3.493800 -4.781001 -73.100616 369.588005
